CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
7447394,Copper(II) chloride,Raphidocelis subcapitata,0.0134,NA,NOEC,,C,96,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.01,NA,NOEL,,C,504,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0181,NA,NOEL,,C,672,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.05,NA,NOEL,,C,336,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.05,NA,NOEL,,C,1008,ALGAE
7447394,Copper(II) chloride,Thalassiosira guillardii,0.00345,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Thalassiosira pseudonana,0.032,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.0011,NA,NOEC,,C,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.004,NA,NOEC,,C,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.0079,NA,NOEC,,C,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.0089,NA,NOEC,,C,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,2,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.018,NA,NOEC,,C,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.126,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.398,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,0.513,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Ulva reticulata,1.58,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Raphidocelis subcapitata,0.274,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Raphidocelis subcapitata,0.381,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,2.5,NA,EC50,,A,24,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,2.59,NA,EC50,,A,24,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.31,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.37,NA,EC50,,A,120,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.41,NA,EC50,,A,48,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.43,NA,EC50,,A,144,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.44,NA,EC50,,A,72,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.48,NA,EC50,,A,144,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.49,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.49,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Chlamydomonas reinhardtii,0.49,NA,EC50,,A,48,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.55,NA,EC50,,A,120,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,0.56,NA,EC50,,A,168,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.66,NA,EC50,,A,72,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,0.71,NA,EC50,,A,144,ALGAE
7447394,Copper(II) chloride,Scenedesmus acutus var. acutus,0.73,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,0.87,NA,EC50,,A,120,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,1.01,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,1.14,NA,EC50,,A,72,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,1.24,NA,EC50,,A,48,ALGAE
7447394,Copper(II) chloride,Chlorella pyrenoidosa,1.45,NA,EC50,,A,24,ALGAE
7447394,Copper(II) chloride,Artemia sp,4,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Morone saxatilis,0.16,NA,NOEC,,C,168,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.16,NA,NOEC,,C,96,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.9,NA,NOEC,,C,168,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.262,NA,EC25,,C,168,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.262,NA,LC50,,A,168,FISH
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00549,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00562,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00635,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00922,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0157,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0214,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0222,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0257,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0263,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0317,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0554,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0565,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Eurytemora affinis,0.0511,NA,NOEC,,C,96,INVERT
7447394,Copper(II) chloride,Eurytemora affinis,0.0694,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.00921,NA,NOEC,,C,1344,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0108,NA,IC10,,C,1344,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0216,NA,IC20,,C,1344,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0217,NA,NOEC,,C,960,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0217,NA,NOEC,,C,1344,FISH
7447394,Copper(II) chloride,Salvelinus confluentus,0.111,NA,NOEL,,C,480,FISH
7447394,Copper(II) chloride,Salvelinus confluentus,0.179,NA,NOEC,,C,480,FISH
7447394,Copper(II) chloride,Salvelinus confluentus,0.179,NA,NOEC,,C,960,FISH
7447394,Copper(II) chloride,Salvelinus confluentus,0.179,NA,NOEC,,C,1440,FISH
7447394,Copper(II) chloride,Salvelinus confluentus,0.179,NA,NOEL,,C,1440,FISH
7447394,Copper(II) chloride,Corbicula fluminea,0.028,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Corbicula fluminea,2.6,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Cyprinus carpio,0.11,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.17,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.157,NA,LC50,,A,50.4,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.11,NA,LC50,,A,55.2,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.11,NA,LC50,,A,69.6,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.11,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.118,NA,LC50,,A,76.8,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.119,NA,LC50,,A,64.8,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.12,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.12,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.122,NA,LC50,,A,57.6,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.22,NA,LC50,,A,91.2,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.23,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.23,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Cyprinus carpio,0.25,NA,LC50,,A,79.2,FISH
7447394,Copper(II) chloride,Notemigonus crysoleucas,84.6,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Morone saxatilis,8.4,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Ambystoma jeffersonianum,0.315,NA,LC50,,A,96,AMPHIB
7447394,Copper(II) chloride,Morone saxatilis,0.05,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.05,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.05,NA,LC50,,A,72,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.05,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Morone saxatilis,0.08,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Chlorella saccharophila,0.55,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Staurastrum manfeldtii,0.015,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Staurastrum chaetoceras,0.019,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Chlorella vulgaris,0.0352,NA,NOEC,,C,96,ALGAE
7447394,Copper(II) chloride,Raphidocelis subcapitata,0.0352,NA,NOEC,,C,96,ALGAE
7447394,Copper(II) chloride,Brachionus plicatilis,0.1,NA,NOEC,,C,48,INVERT
7447394,Copper(II) chloride,Dreissena polymorpha,0.041,NA,EC50,,A,96,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.124,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.207,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0077,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0092,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.014,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.021,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.025,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.034,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.04,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.069,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.071,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.087,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.093,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.099,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.104,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.109,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.151,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.22,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.292,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.304,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.308,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.314,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.322,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.354,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.43,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Macrocystis pyrifera,0.057,NA,EC50,,A,48,ALGAE
7447394,Copper(II) chloride,Synechococcus sp,0.000672,NA,NOEL,,C,24,ALGAE
7447394,Copper(II) chloride,Synechococcus sp,0.000699,NA,NOEL,,C,24,ALGAE
7447394,Copper(II) chloride,Synechococcus sp,0.000861,NA,NOEL,,C,24,ALGAE
7447394,Copper(II) chloride,Synechococcus sp,0.000565,NA,NOEL,,C,24,ALGAE
7447394,Copper(II) chloride,Oncorhynchus kisutch,0.06,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus kisutch,0.07,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus kisutch,0.074,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Daphnia pulex,0.0104,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Crassostrea virginica,0.0151,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Trochilia minuta,0.31,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Chilodonella uncinata,0.39,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Euplotes sp,1.45,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Aspidisca cicada,1.82,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Aspidisca lynceus,1.82,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Spirostomum teres,0.00351,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Blepharisma americanum,0.00145,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Paramecium caudatum,0.0105,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Euplotes patella,0.011,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Colpidium campylum,0.012,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Uronema nigricans,0.014,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Aspidisca cicada,0.021,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Euplotes affinis,0.064,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Dexiotricha granulosa,0.17,NA,LC50,,A,24,INVERT
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.015,NA,LC50,,A,144,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.018,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.023,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Cirrhinus mrigala,0.1,NA,NOEC,,C,1440,FISH
7447394,Copper(II) chloride,Anguilla japonica,0.51,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Anguilla japonica,0.55,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Daphnia magna,0.061,NA,EC10,,C,504,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.075,NA,NOEC,,C,336,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.075,NA,NOEC,,C,504,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.075,NA,NOEC,,C,504,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.086,NA,EC10,,C,336,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00557,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00797,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0104,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0159,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0169,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0175,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0277,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0179,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0181,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0212,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0307,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0355,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0373,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0462,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0525,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.837,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0129,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0539,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.0679,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.4,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.434,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.442,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.502,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.503,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.636,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.647,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.747,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00788,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00789,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00792,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00914,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0105,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.012,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0122,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0145,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.0162,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0164,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.021,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0215,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0318,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0427,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.0573,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Mytilus edulis,0.122,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Argopecten irradians,0.029,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Spisula solidissima,0.051,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0088,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0093,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.01,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0102,NA,NOEC,,C,480,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.018,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0188,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0194,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0311,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0325,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0501,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0541,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0558,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.056,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0945,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.0991,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Oreochromis mossambicus,2.83,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,2.95,NA,LC50,,A,72,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,3.03,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,3.36,NA,LC50,,A,72,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,3.38,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,3.83,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Oreochromis niloticus,0.05,NA,NOEC,,C,720,FISH
7447394,Copper(II) chloride,Gammarus italicus,0.179,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Ophryotrocha diadema,0.181659021,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Argopecten irradians,0.31,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Brachionus calyciflorus,0.0094,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Chlorella saccharophila,0.55,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Navicula incerta,10.45,NA,EC50,,A,96,ALGAE
7447394,Copper(II) chloride,Tilapia mossambica,1.5,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pila globosa,0.09,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Oreochromis mossambicus,1.5,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,4,NA,LC50,,A,72,FISH
7447394,Copper(II) chloride,Oreochromis mossambicus,6,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Elasmopus bampo,0.25,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Corophium insidiosum,0.6,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Nereis arenaceodentata,0.13,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Pectinaria californiensis,0.2,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Ophryotrocha labronica,0.05,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Capitella capitata,0.08,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Neanthes grubei,0.1,NA,LC50,,A,96,INVERT
7447394,Copper(II) chloride,Isognomon californicum,0.007,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Trichogaster trichopterus,0.0912,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Trichogaster trichopterus,0.123,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Danio rerio,0.25,NA,NOEC,,C,168,FISH
7447394,Copper(II) chloride,Daphnia pulex,0.0004,NA,NOEC,,C,504,INVERT
7447394,Copper(II) chloride,Daphnia pulex,0.018,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia pulex,0.0004,NA,NOEC,,C,504,INVERT
7447394,Copper(II) chloride,Daphnia pulex,0.022,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia pulex,0.024,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.08,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oncorhynchus mykiss,0.046,NA,EC50,,C,2040,FISH
7447394,Copper(II) chloride,Oreochromis niloticus,0.0706,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Tilapia zillii,0.439,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Daphnia magna,0.022,NA,EC50,,A,48,INVERT
7447394,Copper(II) chloride,Daphnia magna,0.022,NA,EC50,,A,24,INVERT
7447394,Copper(II) chloride,Macrocystis pyrifera,0.01,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.018,NA,NOEC,,C,456,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.018,NA,NOEC,,C,48,ALGAE
7447394,Copper(II) chloride,Macrocystis pyrifera,0.111,NA,IC50,,A,48,ALGAE
7447394,Copper(II) chloride,Arius felis,2.4,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Archosargus probatocephalus,1.14,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Lagodon rhomboides,2.75,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Micropogonias undulatus,5.66,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Lepomis macrochirus,0.9,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Lepomis macrochirus,1.1,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Parachlorella kessleri,2.02,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,2.42,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,2.96,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,3.76,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,1.21,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,1.26,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,1.57,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,1.63,NA,IC10,,C,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,10.6,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,11.4,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,4.32,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Parachlorella kessleri,4.5,NA,IC50,,A,96,ALGAE
7447394,Copper(II) chloride,Lepomis macrochirus,0.89,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Lepomis macrochirus,0.71,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Oryzias latipes,0.49,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Oryzias latipes,1.1,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Oryzias latipes,1.2,NA,LC50,,A,48,FISH
7447394,Copper(II) chloride,Tilapia sparrmanii,9.16,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Daphnia pulex,0.0563,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00502,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.00538,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Ceriodaphnia dubia,0.207,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Pimephales promelas,0.0174,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Daphnia pulex,0.0135,NA,LC50,,A,48,INVERT
7447394,Copper(II) chloride,Pimephales promelas,0.18,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.197,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.25,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.262,NA,LC50,,A,96,FISH
7447394,Copper(II) chloride,Pimephales promelas,0.3,NA,LC50,,A,96,FISH
